raceId,rank,factor1,factor2,factor3,factor4,factor5,factor6,factor7,factor8,factor9,factor10
30649,10,0,97,98,119,10,1,0,0.102273,45,0
30649,12,0.125,96,98,118,11,1,0,0.0818713,28,0
30649,11,0.25,90,89,123,12,0,0,0.160976,66,0
30649,5,0,94,92,126,2,1,0,0.0977918,31,0
30649,9,0.125,96,94,130,9,1,0,0.0738786,28,0
30649,1,0,94,90,122,1,1,0,0.0716049,29,0
30648,3,0.272727,96,96,118,9,1,0,0.160976,66,0
30648,9,0.0909091,92,90,131,3,1,0,0.0569948,11,0
30648,1,0.0833333,93,95,122,1,1,0,0.0738786,28,0
30648,8,0.0909091,92,93,113,7,1,0,0.0590278,17,0
30648,2,0.0833333,93,95,118,5,1,0,0.0408163,4,0
30648,4,0.0833333,96,93,131,4,1,0,0.0716049,29,0
30648,7,0,91,93,122,2,1,0,0.079235,29,0
30648,5,0.0666667,96,96,121,6,1,0,0.0680851,16,0
30648,6,0.166667,92,88,119,8,1,0,0.0752688,35,0
30646,8,0.1,92,90,129,6,0,0,0.0520833,5,0
30646,2,0,88,87,129,12,0,1,0.0340557,11,0
30646,9,0.142857,90,92,121,9,0,0,0.0738786,28,0
30646,12,0,88,75,123,5,0,1,0.0590278,17,0
30646,7,0,94,93,119,8,0,1,0.10221,37,0
30646,5,0,90,89,114,11,0,0,0.079235,29,0
30646,3,0,94,98,131,1,0,1,0.0680851,16,0
30646,4,0,91,93,132,4,0,1,0.0569948,11,0
30646,6,0,86,88,127,3,0,0,0.0716049,29,0
30646,1,0,91,93,117,2,0,1,0.0408163,4,0
30646,11,0,94,100,115,7,0,1,0.0457143,16,0
30646,10,0,93,92,133,10,0,0,0.0818713,28,0
30662,12,0.0769231,89,96,131,5,0,1,0.0731707,30,0
30662,5,0,92,90,130,3,0,0,0.0804598,28,0
30662,10,0.125,92,89,118,6,0,1,0.0197628,5,0
30662,4,0.2,94,91,121,1,0,0,0.0454545,16,0
30662,7,0,94,97,128,4,0,1,0.077748,29,0
30662,3,0.111111,92,94,126,2,0,1,0.102167,33,0
30662,11,0.125,96,100,115,10,0,1,0.0480769,5,0
30662,8,0.153846,95,93,130,11,0,1,0.103261,38,0
30662,1,0,93,96,130,9,0,1,0.120879,33,0
30662,6,0,93,87,125,7,0,0,0.157282,81,0
30662,9,0.285714,94,93,122,12,0,0,0.101351,45,0
30662,2,0,94,90,122,8,0,0,0.161446,67,0
30661,3,0,96,99,126,2,0,0,0.0804598,28,0
30661,2,0,96,97,126,6,0,0,0.120879,33,0
30661,1,0.111111,99,100,126,3,0,1,0.154574,49,0
30661,6,0.1,98,100,126,1,0,1,0.103261,38,0
30661,5,0.375,97,100,126,8,0,1,0.077748,29,0
30661,7,0,94,96,126,5,0,1,0.0606061,12,0
30661,4,0.375,98,99,126,4,0,1,0.06639,16,0
30661,8,0,96,93,126,7,0,0,0.0731707,30,0
30656,8,0,91,92,130,13,1,0,0.0606061,12,0
30656,12,0,90,95,130,7,1,0,0.161446,67,0
30656,2,0,90,89,121,9,0,0,0.101351,45,0
30656,4,0,92,89,125,2,0,0,0.102167,33,0
30656,13,0,80,78,110,14,0,0,0.00621118,1,0
30656,14,0,90,95,109,8,1,0,0.0584192,17,0
30656,5,0,92,95,122,1,0,0,0.0746269,35,0
30656,11,0,88,90,108,5,0,0,0.0454545,16,0
30656,10,0,89,93,114,12,1,0,0.0579268,19,0
30656,7,0,94,88,124,4,0,0,0.0804598,28,0
30656,3,0,92,92,121,11,0,0,0.0755208,29,0
30656,9,0,88,92,111,3,0,0,0.0731707,30,0
30656,1,0,90,95,131,10,0,0,0.0337423,11,0
30656,6,0.1,96,95,132,6,0,0,0.157282,81,0
30672,3,0.0833333,91,90,122,4,0,1,0.071599,30,0
30672,11,0,93,90,127,8,0,0,0.0389294,16,0
30672,7,0.285714,92,82,129,9,0,1,0.163507,69,0
30672,12,0.166667,94,98,126,10,0,1,0.10061,33,0
30672,8,0,96,93,130,7,0,0,0.158397,83,0
30672,2,0.2,92,96,123,2,0,1,0.10177,46,0
30672,4,0.0833333,90,88,130,3,0,0,0.0193798,5,0
30672,10,0.0909091,86,86,111,5,0,0,0.100796,38,0
30672,5,0.0769231,90,98,119,6,0,1,0.0761155,29,0
30672,6,0,91,95,125,11,0,0,0.0458716,5,0
30672,9,0.375,94,94,118,12,0,1,0.00606061,1,0
30672,1,0.0909091,96,97,129,1,0,0,0.159375,51,0
30665,1,0,91,93,133,9,0,0,0.163507,69,0
30665,6,0,90,92,116,2,0,0,0.0389294,16,0
30665,10,0,90,91,113,7,0,1,0.0574018,19,0
30665,3,0,90,93,114,5,0,1,0.0761155,29,0
30665,5,0,89,88,114,6,0,0,0.0458716,5,0
30665,8,0,89,94,110,8,0,0,0.0101523,2,0
30665,4,0,90,88,127,11,0,1,0.158397,83,0
30665,7,0,90,85,111,10,0,1,0.071599,30,0
30665,11,0,22,90,121,1,0,0,0.05,5,0
30665,9,0,90,91,114,4,0,0,0.0193798,5,0
30665,2,0,93,97,132,3,0,1,0.10177,46,0
30673,2,0.0833333,94,95,131,4,1,0,0.102094,39,0
30673,13,0,89,86,113,9,1,0,0.0704225,30,0
30673,11,0,87,88,127,1,1,0,0.100656,46,0
30673,4,0,91,93,126,6,1,0,0.0444444,16,0
30673,1,0,94,88,118,5,1,0,0.0405728,17,0
30673,9,0,88,84,127,3,1,0,0.0737913,29,0
30673,7,0,22,80,132,2,1,0,0.156015,83,0
30673,3,0,87,90,114,11,1,0,NULL,NULL,1
30673,5,0,91,93,127,12,1,0,0.161491,52,0
30673,10,0.0909091,88,95,133,13,1,0,0.0610329,13,0
30673,6,0,86,84,126,8,1,0,0.0674603,17,0
30673,14,0,85,93,115,7,1,0,0.0565476,19,0
30673,12,0,86,93,129,14,1,0,0.0732218,35,0
30673,8,0,91,93,127,10,1,0,0.0438596,5,0
30690,4,0.0714286,88,83,128,7,0,1,0.0692841,30,0
30690,12,0.166667,94,95,125,10,0,1,0.0435967,16,0
30690,1,0,92,87,127,6,0,0,0.157116,85,0
30690,5,0.111111,91,85,118,5,0,1,0.163934,70,0
30690,10,0,92,88,121,4,0,0,0.072314,35,0
30690,3,0,92,87,127,1,0,1,0.0769231,30,0
30690,9,0.1,90,88,130,9,0,1,0.041958,18,0
30690,6,0.222222,95,98,131,8,0,1,0.0545455,6,0
30690,7,0.333333,92,87,126,11,0,1,0.0409836,5,0
30690,2,0.142857,92,96,119,12,0,1,0.101075,47,0
30690,11,0.111111,94,90,117,2,0,1,0.0997442,39,0
30690,8,0.1,93,96,112,3,0,1,0.103245,35,0
30689,4,0.166667,95,99,133,10,0,1,0.163934,70,0
30689,10,0,98,98,111,6,0,1,0.0352941,12,0
30689,8,0.230769,96,94,110,8,0,1,0.00588235,1,0
30689,3,0.0909091,94,84,132,9,0,0,0.0771144,31,0
30689,7,0.125,93,80,119,2,0,1,0.0585586,13,0
30689,6,0,94,90,125,1,0,1,0.1571,52,0
30689,9,0.125,93,80,117,5,0,1,0.157116,85,0
30689,2,0.333333,99,99,113,3,0,1,0.0409836,5,0
30689,5,0,98,100,111,7,0,0,0.0997442,39,0
30689,1,0.166667,93,83,113,4,0,0,0.0769231,30,0
30688,6,0,96,94,124,8,1,0,0.163934,70,0
30688,3,0.133333,96,97,132,2,1,0,0.101075,47,0
30688,1,0.166667,95,94,130,3,1,0,0.1571,52,0
30688,10,0.0769231,95,96,114,10,1,0,0.00588235,1,0
30688,9,0,92,87,125,7,1,0,0.0578231,17,0
30688,4,0.25,94,97,125,4,1,0,0.103245,35,0
30688,2,0.111111,93,98,129,9,1,0,0.072314,35,0
30688,11,0,94,96,113,5,1,0,0.0557185,19,0
30688,8,0,90,90,111,6,1,0,0.0997442,39,0
30688,7,0,98,95,126,11,1,0,0.0435967,16,0
30688,5,0,93,96,133,1,1,0,0.157116,85,0
30694,4,0,90,85,118,3,0,1,0.0987342,39,0
30694,3,0,90,85,126,7,0,1,0.16129,70,0
30694,5,0,92,95,127,11,0,0,0.0657895,15,0
30694,11,0.25,91,83,114,9,0,1,0.0393701,5,0
30694,10,0,87,88,118,1,0,1,0.0428954,16,0
30694,2,0.133333,93,94,125,2,0,1,0.0572391,17,0
30694,8,0.0833333,93,91,124,8,0,1,0.102041,35,0
30694,1,0,92,96,127,4,0,1,0.0765432,31,0
30694,12,0,93,94,118,6,0,0,0.0540541,6,0
30694,9,0.1,91,88,114,10,0,1,0.0683371,30,0
30694,7,0.2,91,91,129,12,0,1,0.0417633,18,0
30694,6,0,93,89,123,5,0,1,0.4,2,0
30700,4,0.0625,92,93,110,4,0,0,0.4,2,0
30700,5,0,92,86,112,1,0,0,0.0417633,18,0
30700,1,0.111111,95,98,129,11,1,0,0.0765432,31,0
30700,11,0.222222,89,88,120,10,1,0,0.102041,35,0
30700,2,0,94,96,133,6,1,0,0.16129,70,0
30700,7,0.111111,94,85,129,7,1,0,0.0801105,29,0
30700,9,0,90,85,116,9,1,0,0.0393701,5,0
30700,12,0.2,92,87,126,12,1,0,0.158209,53,0
30700,6,0,94,93,113,5,1,0,0.0736196,36,0
30700,10,0.666667,96,98,122,3,1,0,0.0987342,39,0
30700,3,0.4,95,95,114,8,1,0,0.0428954,16,0
30700,8,0,89,85,114,2,1,0,0.0810127,32,0
30693,7,0,93,95,126,11,1,0,0.0683371,30,0
30693,3,0.1,90,95,127,13,1,0,0.0657895,15,0
30693,8,0.2,92,86,119,7,0,0,0.4,2,0
30693,1,0,94,93,126,1,1,0,0.0428954,16,0
30693,11,0.142857,92,90,131,9,1,0,0.0987342,39,0
30693,2,0.111111,91,90,117,2,0,0,0.0417633,18,0
30693,13,0,88,78,111,14,1,0,0.00995025,2,0
30693,10,0.0909091,92,91,131,3,1,0,0.0736196,36,0
30693,14,0,88,90,125,12,1,0,0.0810127,32,0
30693,9,0,93,92,118,10,1,0,0.102128,48,0
30693,5,0,86,94,121,8,1,0,0.0393701,5,0
30693,4,0,92,93,129,4,1,0,0.0765432,31,0
30693,12,0,85,88,130,5,1,0,0.0540541,6,0
30693,6,0,92,88,130,6,1,0,0.16129,70,0
30702,7,0,90,93,130,11,0,1,0.0346821,12,0
30702,10,0,88,89,113,2,0,1,0.0549133,19,0
30702,1,0.285714,93,94,128,7,0,1,0.0827251,34,0
30702,11,0,90,90,114,1,0,0,0.079602,32,0
30702,4,0,94,92,130,3,0,1,0.158014,70,0
30702,5,0,92,94,128,4,0,1,0.100575,35,0
30702,9,0,92,86,122,5,0,1,0.00980392,2,0
30702,12,0,94,93,130,12,0,0,0.10251,49,0
30702,3,0,92,95,123,9,0,0,0.156805,53,0
30702,8,0.166667,92,98,129,10,0,1,0.0632911,15,0
30702,2,0.125,92,93,119,6,0,1,0.0992556,40,0
30702,6,0,91,93,128,8,0,1,0.0410959,18,0
30717,12,0.166667,92,90,129,9,0,1,0.0614754,15,0
30717,2,0,92,91,126,12,0,1,0.0786241,32,0
30717,10,0,88,85,121,2,0,0,0.0781563,39,0
30717,3,0.142857,94,87,130,3,0,1,0.0841346,35,0
30717,1,0.0714286,92,89,131,7,0,1,0.0980392,40,0
30717,9,0.125,91,90,111,4,0,1,0.0446194,17,0
30717,8,0.25,92,85,120,10,0,0,0.100823,49,0
30717,4,0.333333,95,95,124,1,0,1,0.156934,86,0
30717,7,0.142857,90,88,110,5,0,0,0.0559211,17,0
30717,6,0,91,88,120,11,0,0,0.154519,53,0
30717,5,0.166667,92,95,114,6,0,1,0.0449438,20,0
30717,11,0.2,94,95,128,8,0,1,0.155902,70,0
30716,5,0.166667,96,97,133,9,1,0,0.0841346,35,0
30716,8,0,95,97,120,3,1,0,0.100823,49,0
30716,6,0,97,97,121,8,1,0,0.0646388,17,0
30716,4,0.0909091,97,98,128,6,1,0,0.154519,53,0
30716,2,0.333333,98,97,113,10,1,0,0.0786241,32,0
30716,3,0,89,78,113,2,1,0,0.101695,36,0
30716,7,0.272727,96,95,119,1,1,0,0.0781563,39,0
30716,9,0.181818,96,93,121,7,1,0,0.0980392,40,0
30716,10,0.333333,96,97,116,4,1,0,0.0449438,20,0
30716,1,0.5,93,90,115,5,1,0,0.156934,86,0
30727,8,0.125,90,91,116,2,0,0,0.0538244,19,0
30727,12,0.0666667,89,90,125,11,0,1,0.0187266,5,0
30727,9,0.0769231,91,90,128,1,0,1,0.0706402,32,0
30727,10,0.25,90,85,128,4,0,1,0.0462555,21,0
30727,11,0.1,93,93,126,10,0,1,0.063197,17,0
30727,1,0.142857,93,99,124,7,0,1,0.0590551,15,0
30727,7,0,94,94,133,12,0,1,0.163082,91,0
30727,3,0.0909091,94,89,125,6,0,1,0.0767717,39,0
30727,4,0,94,98,127,3,0,0,0.157549,72,0
30727,2,0,92,88,129,8,0,0,0.0997963,49,0
30727,5,0.444444,96,95,131,9,0,0,0.0985577,41,0
30727,6,0.0833333,93,95,118,5,0,1,0.0793269,33,0
30724,5,0.1,91,87,130,10,0,1,0.0462555,21,0
30724,1,0,92,90,127,6,0,1,0.099723,36,0
30724,7,0.0666667,91,89,126,11,0,1,0.0590551,15,0
30724,8,0.0909091,90,85,125,4,0,0,0.0793269,33,0
30724,10,0,92,92,130,8,0,0,0.0997963,49,0
30724,2,0.25,92,91,114,2,0,0,0.0767717,39,0
30724,9,0,93,93,128,5,0,0,0.163082,91,0
30724,3,0.142857,92,93,121,12,0,1,0.0827423,35,0
30724,4,0.0833333,92,95,125,7,0,0,0.063197,17,0
30724,12,0,85,84,125,3,0,0,0.0495868,6,0
30724,11,0.0909091,91,92,115,1,0,1,0.0439276,17,0
30724,6,0.142857,91,86,122,9,0,0,0.0555556,17,0
30723,8,0.0769231,83,71,123,4,0,1,0.00558659,1,0
30723,3,0.0769231,96,100,120,5,0,1,0.0439276,17,0
30723,2,0.25,95,94,120,3,0,1,0.0590551,15,0
30723,6,0,91,88,118,10,0,1,0.0338983,12,0
30723,4,0.230769,93,88,122,9,0,1,0.0706402,32,0
30723,10,0,90,85,124,8,0,1,0.0985577,41,0
30723,7,0.2,94,88,124,1,0,1,0.150142,53,0
30723,9,0.142857,89,85,119,7,0,1,0.0997963,49,0
30723,12,0,89,90,121,11,0,0,0.0767717,39,0
30723,1,0,94,95,113,2,0,1,0.0462555,21,0
30723,5,0.25,92,90,133,6,0,0,0.163082,91,0
30723,11,0,90,87,125,12,0,0,0.0793269,33,0
30722,5,0.1,91,92,127,2,1,0,0.0338983,12,0
30722,10,0,82,85,120,1,0,0,0.0555556,17,0
30722,8,0.0769231,93,92,125,5,1,0,0.00558659,1,0
30722,3,0,92,89,127,12,1,0,0.157549,72,0
30722,2,0.142857,91,93,128,8,1,0,0.099723,36,0
30722,7,0,90,85,121,7,0,0,0.0827423,35,0
30722,4,0,92,91,129,11,1,0,0.063197,17,0
30722,6,0,92,95,113,6,1,0,0.0439276,17,0
30722,11,0.125,95,94,132,9,1,0,0.163082,91,0
30722,9,0,92,97,117,10,1,0,0.0706402,32,0
30722,1,0,89,92,127,4,1,0,0.0997963,49,0
30720,10,0,93,93,131,12,1,0,0.157549,72,0
30720,11,0.1,94,95,121,5,1,0,0.0495868,6,0
30720,2,0,92,95,128,6,1,0,0.163082,91,0
30720,3,0,89,95,114,4,0,0,0.0538244,19,0
30720,9,0,83,91,111,8,0,0,0.0706402,32,0
30720,4,0.125,90,98,126,11,1,0,0.0793269,33,0
30720,7,0,89,94,123,7,1,0,0.0439276,17,0
30720,8,0,89,85,109,2,1,0,0.0555556,17,0
30720,6,0,90,94,126,3,1,0,0.0462555,21,0
30720,12,0,89,96,130,9,1,0,0.0827423,35,0
30720,1,0,91,78,129,1,1,0,0.0187266,5,0
30720,5,0,89,87,126,10,1,0,0.0997963,49,0
30731,12,0.0909091,91,89,127,13,0,0,0.0533708,19,0
30731,8,0,89,83,129,12,1,0,0.0819672,35,0
30731,6,0.0909091,93,97,128,3,1,0,0.0620155,16,0
30731,2,0,91,94,127,6,1,0,0.0431472,17,0
30731,1,0,95,97,119,5,1,0,0.2,4,0
30731,9,0.1,94,90,125,11,1,0,0.0477223,22,0
30731,14,0,94,95,118,4,0,0,0.0760234,39,0
30731,4,0,92,92,127,8,1,0,0.10241,51,0
30731,5,0.125,92,95,130,10,1,0,0.0806452,30,0
30731,11,0.0833333,93,94,132,14,1,0,0.0622711,17,0
30731,3,0,92,90,133,7,1,0,0.0781991,33,0
30731,13,0,88,90,111,1,0,0,0.0697168,32,0
30731,10,0,83,73,133,2,1,0,0.156522,72,0
30731,7,0,92,95,124,9,1,0,0.103825,38,0
30746,7,0.0625,91,95,125,4,0,1,0.0686695,32,0
30746,2,0.1875,91,92,125,12,0,1,0.0427136,17,0
30746,13,0.142857,91,88,128,13,0,1,0.0523416,19,0
30746,3,0,92,93,128,5,0,1,0.0767442,33,0
30746,14,0,88,87,116,8,0,0,0.0217391,6,0
30746,12,0.0909091,88,88,128,1,0,1,0.101877,38,0
30746,4,0.125,94,99,111,2,0,1,0.0541401,17,0
30746,5,0.133333,92,93,130,7,0,1,0.100703,43,0
30746,10,0,92,93,118,6,0,0,0.0602837,17,0
30746,6,0.125,92,91,120,3,0,1,0.102564,52,0
30746,9,0,91,87,123,10,0,0,0.157783,74,0
30746,1,0.1,92,95,126,11,0,0,0.0789474,30,0
30746,8,0.222222,86,85,122,9,0,0,0.164336,94,0
30746,11,0.3,94,93,125,14,0,1,0.0599251,16,0
30744,7,0,92,98,121,6,0,1,0.100703,43,0
30744,11,0,90,87,123,10,0,1,0.0427136,17,0
30744,8,0,92,88,119,11,0,1,0.046875,6,0
30744,13,0.125,89,89,118,5,0,1,0.102564,52,0
30744,6,0.117647,92,93,123,4,0,1,0.101877,38,0
30744,14,0.0909091,94,92,117,9,0,1,0.00956938,2,0
30744,12,0,91,95,118,7,0,1,0.0602837,17,0
30744,10,0.25,90,93,130,12,0,1,0.0767442,33,0
30744,4,0.1,92,94,116,1,0,0,0.032967,12,0
30744,3,0.111111,93,95,121,8,0,0,0.0599251,16,0
30744,9,0,84,80,115,3,0,1,0.0523416,19,0
30744,1,0.0909091,92,90,118,14,0,1,0.2,5,0
30744,2,0.2,94,98,129,13,0,0,0.164336,94,0
30744,5,0,90,91,119,2,0,1,0.0789474,30,0
30752,3,0,94,91,132,6,0,1,0.16323,95,0
30752,5,0,92,93,130,9,0,1,0.0763359,40,0
30752,8,0,89,93,123,3,0,0,0.156576,75,0
30752,6,0,92,90,112,2,0,0,0.0351351,13,0
30752,9,0.142857,89,90,119,11,0,0,0.102713,53,0
30752,11,0,89,96,126,4,0,0,0.0801034,31,0
30752,4,0.125,92,92,122,5,0,1,0.0835214,37,0
30752,1,0.0769231,92,92,126,8,0,1,0.0590278,17,0
30752,2,0,89,85,114,7,0,1,0.0529595,17,0
30752,7,0,94,94,133,1,0,0,0.0577617,16,0
30752,10,0.142857,91,98,114,12,0,0,0.0213523,6,0
30751,6,0.0909091,92,93,126,3,1,0,0.0801034,31,0
30751,3,0,95,96,121,2,1,0,0.100529,38,0
30751,8,0.3,92,87,114,9,1,0,0.0513513,19,0
30751,10,0,92,93,133,6,1,0,0.16323,95,0
30751,7,0,84,86,119,12,0,0,0.0763359,40,0
30751,5,0.166667,94,97,131,11,1,0,0.0673684,32,0
30751,9,0,92,88,111,1,1,0,0.0213523,6,0
30751,1,0,94,98,115,5,1,0,0.0351351,13,0
30751,11,0.0625,92,96,129,8,1,0,0.0799087,35,0
30751,12,0,92,99,123,4,0,0,0.148876,53,0
30751,4,0,92,95,118,7,1,0,0.041769,17,0
30751,2,0,96,99,128,10,1,0,0.0577617,16,0
30750,12,0.0625,95,97,121,11,1,0,0.0835214,37,0
30750,9,0,92,88,126,9,1,0,0.102713,53,0
30750,5,0,92,92,113,10,1,0,0.0673684,32,0
30750,3,0,95,94,131,3,1,0,0.0577617,16,0
30750,2,0,93,95,116,2,1,0,0.0513513,19,0
30750,6,0.133333,96,93,120,4,1,0,0.0529595,17,0
30750,1,0.125,91,94,133,7,1,0,0.156576,75,0
30750,8,0,95,92,127,8,1,0,0.0801034,31,0
30750,4,0,90,88,121,6,1,0,0.0799087,35,0
30750,11,0.125,94,98,111,5,1,0,0.041769,17,0
30750,10,0,90,94,120,1,1,0,0.16323,95,0
30750,7,0.166667,94,98,127,12,1,0,0.100529,38,0
30749,10,0,90,92,114,6,0,1,0.0513513,19,0
30749,5,0.0833333,90,91,133,10,0,1,0.0801034,31,0
30749,7,0.133333,93,93,131,8,0,0,0.102713,53,0
30749,9,0,87,85,116,11,0,0,0.0799087,35,0
30749,8,0,85,86,110,2,0,0,0.00938967,2,0
30749,12,0,90,91,124,3,0,1,0.100529,38,0
30749,11,0,90,91,111,12,0,1,0.0673684,32,0
30749,6,0,93,95,122,1,0,0,0.148876,53,0
30749,2,0,90,88,117,4,0,0,0.0763359,40,0
30749,3,0.111111,93,97,123,9,0,1,0.16323,95,0
30749,1,0,92,86,120,5,0,1,0.156576,75,0
30749,4,0,90,91,121,7,0,0,0.0835214,37,0
30761,10,0.0769231,93,97,116,11,0,1,0.0210526,6,0
30761,7,0.0714286,97,99,120,1,0,1,0.0375335,14,0
30761,5,0,92,92,120,4,0,1,0.160825,78,0
30761,8,0.0909091,91,92,128,8,0,1,0.0989583,38,0
30761,2,0.0833333,94,94,122,14,0,0,0.212121,7,0
30761,13,0,87,82,126,9,0,1,0.0567376,16,0
30761,12,0.142857,92,86,113,12,0,1,0.0754717,40,0
30761,6,0.214286,94,98,118,5,0,1,0.0665281,32,0
30761,14,0,90,95,111,13,0,1,0.058104,19,0
30761,11,0.1,93,95,121,2,0,0,0.149584,54,0
30761,3,0,91,86,129,10,0,0,0.0052356,1,0
30761,9,0,91,90,126,3,0,0,0.0412621,17,0
30761,1,0.0909091,96,100,115,7,0,1,0.0492505,23,0
30761,4,0.166667,93,95,129,6,0,1,0.16129,95,0
30760,5,0.0666667,90,90,123,2,0,0,0.160825,78,0
30760,14,0.0909091,90,90,123,7,1,0,0.0375335,14,0
30760,4,0,94,100,129,4,1,0,0.0786517,35,0
30760,7,0,88,92,133,5,1,0,0.0825893,37,0
30760,2,0.0625,91,91,124,13,0,0,0.0567376,16,0
30760,11,0.142857,92,95,114,14,0,0,0.0506667,19,0
30760,13,0.0909091,92,93,119,12,0,0,0.0989583,38,0
30760,3,0,92,94,124,1,1,0,0.0665281,32,0
30760,9,0.133333,88,94,109,9,0,0,0.058104,19,0
30760,12,0.25,94,98,128,10,1,0,0.0754717,40,0
30760,8,0.1,93,93,117,11,1,0,0.16129,95,0
30760,6,0,92,95,128,6,1,0,0.0788804,31,0
30760,1,0,92,93,114,8,1,0,0.0492505,23,0
30760,10,0,90,94,116,3,1,0,0.0412621,17,0
30759,4,0,92,96,127,10,1,0,0.0412621,17,0
30759,10,0.181818,92,95,128,13,0,0,0.0567376,16,0
30759,13,0,91,86,132,4,1,0,0.101533,53,0
30759,3,0.1,92,97,117,1,0,0,0.0492505,23,0
30759,7,0,92,95,120,9,1,0,0.0989583,38,0
30759,2,0,86,72,120,14,1,0,0.058104,19,0
30759,1,0,93,90,129,8,0,0,0.160825,78,0
30759,14,0,89,91,122,6,1,0,0.0786517,35,0
30759,6,0,94,91,125,2,0,0,0.0754717,40,0
30759,5,0,92,95,132,11,1,0,0.0788804,31,0
30759,11,0,87,95,118,7,1,0,0.16129,95,0
30759,9,0,90,93,120,5,1,0,0.212121,7,0
30759,12,0,85,90,122,3,1,0,0.0375335,14,0
30759,8,0,93,91,129,12,1,0,0.0052356,1,0
30757,11,0,91,92,119,14,0,0,0.149584,54,0
30757,2,0,92,94,111,1,0,0,0.0375335,14,0
30757,9,0,91,92,108,8,0,0,0.0412621,17,0
30757,7,0,92,94,130,7,0,0,0.0492505,23,0
30757,6,0,94,94,121,5,0,0,0.16129,95,0
30757,13,0.2,92,95,130,9,1,0,0.0786517,35,0
30757,4,0,93,93,121,3,0,0,0.0754717,40,0
30757,5,0,93,92,122,6,0,0,0.0788804,31,0
30757,8,0,93,90,123,10,0,0,0.0825893,37,0
30757,12,0,90,90,108,4,0,0,0.058104,19,0
30757,1,0.0909091,96,93,131,12,0,0,0.0567376,16,0
30757,14,0,91,95,124,13,1,0,0.101533,53,0
30757,3,0,88,93,122,2,1,0,0.212121,7,0
30757,10,0,92,93,121,11,1,0,0.0989583,38,0
31004,7,0.0666667,97,92,118,13,0,0,0.0428571,18,0
31004,4,0,93,93,116,7,0,0,0.0772627,35,0
31004,11,0,92,88,126,1,0,0,0.0742115,40,0
31004,1,0.0909091,89,92,130,10,0,0,0.0208333,6,0
31004,14,0.0833333,92,91,119,5,0,0,0.0524109,25,0
31004,9,0.1,94,93,130,3,0,0,0.0616438,18,0
31004,3,0.2,93,92,114,11,0,0,0.0992366,39,0
31004,6,0.0909091,93,95,117,2,0,0,0.0369393,14,0
31004,13,0.0909091,94,90,122,12,0,0,NULL,NULL,1
31004,10,0.166667,96,96,115,9,0,0,0.0655738,32,0
31004,8,0.142857,94,93,130,6,0,0,0.158598,95,0
31004,5,0.0909091,92,93,106,14,1,0,0.162791,7,0
31004,2,0,92,93,130,4,1,0,0.0981735,43,0
31004,12,0,88,90,117,8,1,0,0.0570571,19,0
31003,1,0,97,95,122,8,1,0,0.0616438,18,0
31003,8,0,96,99,131,7,1,0,0.0655738,32,0
31003,7,0.2,95,98,117,5,1,0,0.0835165,38,0
31003,3,0,94,92,111,2,1,0,0.0369393,14,0
31003,6,0.166667,94,90,127,1,1,0,0.0981735,43,0
31003,2,0.5,90,65,127,6,1,0,0.100569,53,0
31003,5,0.4,93,89,115,4,1,0,0.0524109,25,0
31003,4,0.272727,96,95,123,3,1,0,0.158598,95,0
31002,1,0,94,98,128,1,1,0,0.0428571,18,0
31002,2,0,93,93,128,13,1,0,0.0524109,25,0
31002,11,0.1,92,83,126,2,0,0,0.0981735,43,0
31002,6,0.272727,93,93,133,12,1,0,0.0447761,6,0
31002,9,0,96,98,121,5,1,0,0.0570571,19,0
31002,4,0.0909091,94,93,122,7,1,0,0.100569,53,0
31002,14,0,91,88,129,14,0,0,0.0835165,38,0
31002,10,0,86,93,120,9,1,0,0.0992366,39,0
31002,8,0,90,92,114,3,0,0,0.0655738,32,0
31002,7,0,92,98,126,4,1,0,0.158598,95,0
31002,5,0.0769231,92,92,129,10,1,0,0.0616438,18,0
31002,12,0,90,90,114,6,1,0,0.0496084,19,0
31002,3,0,92,94,116,8,0,0,0.162791,7,0
31002,13,0,87,90,132,11,1,0,NULL,NULL,1
31015,9,0.0625,92,94,117,5,0,0,0.0239726,7,0
31015,3,0.0909091,90,93,122,3,0,0,0.0992509,53,0
31015,5,0.0833333,90,92,131,1,0,1,0.0492228,19,0
31015,7,0.111111,89,91,121,6,0,1,0.0513347,25,0
31015,11,0,93,99,111,4,0,1,0.0563798,19,0
31015,8,0.111111,90,90,117,11,0,1,0,0,0
31015,4,0.111111,93,93,124,2,0,1,0.0979899,39,0
31015,10,0.05,92,88,123,8,0,0,0.163265,8,0
31015,6,0.428571,96,97,129,9,0,1,0.098434,44,0
31015,2,0.0769231,92,92,124,12,0,1,0.0645161,32,0
31015,1,0,92,90,125,7,0,1,0.157635,96,0
31015,12,0,94,90,130,10,0,1,0.0363636,14,0
31014,1,0,95,95,121,5,1,0,0.157635,96,0
31014,9,0.125,92,91,131,10,1,0,0.0731261,40,0
31014,2,0,95,94,133,4,1,0,0.0845987,39,0
31014,11,0,89,85,126,12,0,0,0.0979899,39,0
31014,6,0,93,91,122,6,0,0,0.0786026,36,0
31014,7,0.2,87,87,131,3,1,0,0.159919,79,0
31014,8,0,94,91,130,2,1,0,0.0992509,53,0
31014,4,0.0769231,92,88,125,9,1,0,0.0582192,17,0
31014,12,0.222222,90,94,122,11,1,0,0.0563798,19,0
